"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",2620.646,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",2661.545,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",2666.218,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",2734.877,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",2582.523,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",2531.634,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",2512.345,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",2500.254,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",2491.143,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",2488.725,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",2478.68,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",2328.777,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",2190.99,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",2016.536,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",1985.23,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",1939.735,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",1974.489,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",1995.822,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",2101.949,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",2072.514,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",2039.413,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",2067.518,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",2017.6,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",2010.405,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",2016.698,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",2021.621,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",2031.857,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",2037.203,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",2040.436,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2026",2043.133,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2027",2044.88,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2028",2050.58,
"OECD","MEATCONSUMP","SHEEP","THND_TONNE","A","2029",2056.286,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",160.705,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",154.9,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",173.16,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",269.29,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",300.42,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",312.55,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",359.701,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",391.673,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",288.689,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",314.771,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",331.995,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",343.96,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",359.843,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",377.229,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",383.281,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",389.039,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",517.682,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",558.844,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",605.742,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",661.414,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",732.712,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",792.738,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",853.819,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",920.279,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",1008.986,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",1102.455,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",1200.769,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",1302.664,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",1409.376,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",1529.425,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",1567.793,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",1607.044,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",1647.152,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",1688.339,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",1730.695,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",1773.993,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2026",1818.311,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2027",1863.748,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2028",1910.343,
"PAK","MEATCONSUMP","POULTRY","THND_TONNE","A","2029",1958.268,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","1990",316.45,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","1991",318.915,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","1992",316.184,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","1993",337.227,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","1994",274.1,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","1995",359.024,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","1996",323.1,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","1997",284.432,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","1998",251.973,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","1999",228.252,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2000",199.355,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2001",146.619,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2002",140.815,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2003",142.679,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2004",152.129,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2005",152.806,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2006",161.593,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2007",180.68,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2008",168.672,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2009",170.544,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2010",189.666,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2011",170.786,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2012",156.316,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2013",150.943,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2014",144.058,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2015",125.86,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2016",128.644,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2017",136.998,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2018",129.105,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2019",121.7,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2020",122.278,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2021",122.851,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2022",123.83,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2023",124.609,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2024",125.125,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2025",125.343,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2026",125.54,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2027",125.524,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2028",125.637,
"THA","MEATCONSUMP","BEEF","THND_TONNE","A","2029",125.706,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","1990",105.12,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","1991",107.753,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","1992",113.532,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","1993",95.979,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","1994",80.637,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","1995",82.76,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","1996",71.57,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","1997",63.16,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","1998",60.62,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","1999",50.97,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2000",46.34,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2001",44.52,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2002",42.67,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2003",36.67,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2004",46.46,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2005",53.06,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2006",53.49,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2007",38.59,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2008",39.05,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2009",39.44,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2010",31.62,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2011",31.86,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2012",27.456,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2013",18.168,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2014",20.39,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2015",18.505,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2016",20.047,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2017",22.192,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2018",24.565,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2019",25,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2020",23.011,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2021",22.622,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2022",22.231,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2023",21.836,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2024",21.433,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2025",21.032,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2026",20.624,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2027",20.225,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2028",19.828,
"JPN","MEATCONSUMP","SHEEP","THND_TONNE","A","2029",19.427,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","1990",70.37,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","1991",83.171,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","1992",87.691,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","1993",50.697,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","1994",54.844,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","1995",96.66,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","1996",67.145,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","1997",64.602,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","1998",81.996,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","1999",59.836,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2000",84.595,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2001",52.854,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2002",85.015,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2003",86.748,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2004",108.295,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2005",102.274,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2006",132.143,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2007",144.965,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2008",148.849,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2009",153.224,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2010",171.751,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2011",168.97,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2012",186.138,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2013",182.426,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2014",179.586,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2015",196.103,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2016",184.499,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2017",174.808,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2018",176.354,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2019",186.8,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2020",191.788,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2021",197.304,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2022",202.94,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2023",208.581,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2024",214.175,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2025",219.752,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2026",225.329,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2027",230.928,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2028",236.613,
"SAU","MEATCONSUMP","BEEF","THND_TONNE","A","2029",242.35,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","1990",764.27,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","1991",773.108,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","1992",783.331,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","1993",812.23,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","1994",873.857,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","1995",872.418,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","1996",874.623,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","1997",899.54,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","1998",928.175,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","1999",977.779,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2000",1032.593,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2001",1084.031,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2002",1105.847,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2003",1121.281,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2004",1140.872,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2005",1158.232,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2006",1180.521,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2007",1197.88,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2008",1215.376,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2009",1214.82,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2010",1216.157,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2011",1190.316,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2012",1193.105,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2013",1217.451,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2014",1262.945,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2015",1332.865,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2016",1372.117,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2017",1394.681,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2018",1464.571,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2019",1501.96,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2020",1522.155,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2021",1547.285,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2022",1574.196,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2023",1598.429,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2024",1619.866,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2025",1642.173,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2026",1664.078,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2027",1686.09,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2028",1707.142,
"CAN","MEATCONSUMP","POULTRY","THND_TONNE","A","2029",1728.645,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","1990",245.329,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","1991",241.618,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","1992",236.37,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","1993",269.71,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","1994",293.038,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","1995",323.359,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","1996",340.588,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","1997",366.935,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","1998",349.254,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","1999",331.723,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2000",341.398,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2001",310.086,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2002",328.07,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2003",358.746,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2004",374.294,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2005",402.396,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2006",352.717,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2007",382.094,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2008",359.767,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2009",364.325,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2010",374.144,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2011",347.028,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2012",362.875,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2013",428.119,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2014",442.921,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2015",442.557,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2016",482.422,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2017",452.611,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2018",485.34,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2019",527,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2020",534.711,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2021",543.809,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2022",553.072,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2023",561.963,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2024",570.422,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2025",578.469,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2026",586.269,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2027",593.86,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2028",601.627,
"CHL","MEATCONSUMP","BEEF","THND_TONNE","A","2029",609.356,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","1990",138.689,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","1991",139.571,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","1992",148.742,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","1993",160.565,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","1994",180.846,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","1995",211.252,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","1996",239.302,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","1997",281.112,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","1998",281.13,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","1999",345.737,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2000",375.578,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2001",358.324,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2002",378.514,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2003",379.028,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2004",409.821,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2005",377.311,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2006",377.616,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2007",428.881,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2008",432.853,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2009",402.242,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2010",426.397,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2011",413.682,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2012",405.417,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2013",401.413,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2014",438.969,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2015",437.5,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2016",462.931,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2017",473.854,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2018",480.972,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2019",486.836,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2020",490.397,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2021",501.159,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2022",511.35,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2023",521.658,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2024",531.302,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2025",542.039,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2026",552.629,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2027",563.29,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2028",573.615,
"PHL","MEATCONSUMP","BEEF","THND_TONNE","A","2029",584.098,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","1990",0,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","1991",319.998,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","1992",340.376,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","1993",340.375,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","1994",357.027,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","1995",361.071,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","1996",337.618,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","1997",350.254,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","1998",363.562,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","1999",365.969,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2000",381.067,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2001",366.46,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2002",408.37,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2003",442.616,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2004",451.583,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2005",487.989,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2006",484.445,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2007",542.241,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2008",524.288,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2009",550.576,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2010",571.745,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2011",563.032,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2012",602.02,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2013",593.293,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2014",610.312,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2015",667.964,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2016",665.656,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2017",695.361,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2018",682.955,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2019",654.379,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2020",660.773,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2021",661.369,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2022",671.294,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2023",682.095,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2024",689.878,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2025",699.694,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2026",708.014,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2027",717.216,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2028",725.648,
"AUS","MEATCONSUMP","PIG","THND_TONNE","A","2029",734.761,
"CHN","MEATCONSUMP","PIG","THND_TONNE","A","1990",22569.99,
"CHN","MEATCONSUMP","PIG","THND_TONNE","A","1991",24242.131,
"CHN","MEATCONSUMP","PIG","THND_TONNE","A","1992",26224.895,
"CHN","MEATCONSUMP","PIG","THND_TONNE","A","1993",28374.406,
"CHN","MEATCONSUMP","PIG","THND_TONNE","A","1994",31025.051,
"CHN","MEATCONSUMP","PIG","THND_TONNE","A","1995",31721.453,
"CHN","MEATCONSUMP","PIG","THND_TONNE","A","1996",31365.242,
"CHN","MEATCONSUMP","PIG","THND_TONNE","A","1997",35777.156,
"CHN","MEATCONSUMP","PIG","THND_TONNE","A","1998",38661.555,
"CHN","MEATCONSUMP","PIG","THND_TONNE","A","1999",38839.586,
